epoch,train_loss,val_loss,fold,train_end
2,0.0020840980287175626,0.00039025640217005275,18,2012-01-09
3,0.0013515168859157712,0.00032009380993258674,18,2012-01-09
4,0.0009778508043382316,0.000268280491582118,18,2012-01-09
5,0.0007035484610241838,0.00019126920778944623,18,2012-01-09
6,0.0005231109927990474,0.00020878640862065367,18,2012-01-09
7,0.00043093202693853525,0.00018330679995415267,18,2012-01-09
8,0.000356904757063603,0.00019238860204495722,18,2012-01-09
9,0.0003082046554482076,0.00018644875399331795,18,2012-01-09
10,0.0002703805661440128,0.00018330566490476485,18,2012-01-09
11,0.0002639863854710711,0.0001739201761665754,18,2012-01-09
12,0.00024680545648152473,0.00017125729709732695,18,2012-01-09
13,0.00023205049583339133,0.0001693763374532864,18,2012-01-09
14,0.00021668330391548806,0.00017195560940308496,18,2012-01-09
15,0.00021928184414719,0.00017513997681817273,18,2012-01-09
16,0.00021599787742161426,0.00016896916486075497,18,2012-01-09
17,0.00020893984474241735,0.00017307423831880442,18,2012-01-09
18,0.0002034489521975047,0.0001716839533401071,18,2012-01-09
19,0.00020403115049703047,0.00017238300051758415,18,2012-01-09
20,0.00020340366263553732,0.00017356846683469485,18,2012-01-09
1,0.011239035432005213,0.0018289100917172618,19,2012-07-10
2,0.00212451522903783,0.0018923974294011714,19,2012-07-10
3,0.001417448985323842,0.0019536143909135717,19,2012-07-10
4,0.0009306730380991386,0.0019297139633636107,19,2012-07-10
5,0.0006988738535992091,0.0020544162953228806,19,2012-07-10
1,0.009738414207028902,0.0033952754965866916,20,2013-01-10
2,0.0015220070900713008,0.0034444329648977146,20,2013-01-10
3,0.0010813745505980808,0.0028621500478038797,20,2013-01-10
4,0.0007527746426851743,0.002623976546601625,20,2013-01-10
5,0.0005899825919186696,0.0025233493506675586,20,2013-01-10
6,0.0004612619364210828,0.0024742015775700565,20,2013-01-10
7,0.0003736423657921312,0.0022994651008048095,20,2013-01-10
8,0.000337603431861763,0.0023720885346847354,20,2013-01-10
9,0.0002918443831070115,0.002128946656739572,20,2013-01-10
10,0.0002897054595946842,0.0020832777336181607,20,2013-01-10
11,0.0002561742244738112,0.002107068224631803,20,2013-01-10
12,0.00024111181317659265,0.0018171173078371794,20,2013-01-10
13,0.00021371831495674667,0.0017623003368498757,20,2013-01-10
14,0.00023425560688007283,0.0015843857800064143,20,2013-01-10
15,0.00021458270434364252,0.0014095821916271234,20,2013-01-10
16,0.0002131956053662262,0.0014551330054928258,20,2013-01-10
17,0.0002036616178057474,0.0012133572363381973,20,2013-01-10
18,0.00020555391612023496,0.0010926312679657713,20,2013-01-10
19,0.00020225777188898064,0.001105146337977203,20,2013-01-10
20,0.00019506704302330036,0.001054388051670685,20,2013-01-10
21,0.00019604224044914272,0.0010196011771768099,20,2013-01-10
22,0.00019796224709848914,0.0008911279364838265,20,2013-01-10
23,0.00019669461554175624,0.0008361546888409066,20,2013-01-10
24,0.0001981117625704924,0.0008534367962056422,20,2013-01-10
25,0.0001883862847038968,0.0008746445873839548,20,2013-01-10
1,0.00708079397574895,0.001186725974548608,21,2013-07-12
2,0.0014194797724485398,0.0005173678582650609,21,2013-07-12
3,0.0009442608324914342,0.0003732852756002103,21,2013-07-12
4,0.0006301688864671936,0.00029279318505359697,21,2013-07-12
5,0.0004508239314115296,0.00022926977817405714,21,2013-07-12
6,0.0003345771663589403,0.00017552356439409778,21,2013-07-12
7,0.00027374295524269755,0.00015643853794244933,21,2013-07-12
8,0.00023729138435252633,0.0001509826361143496,21,2013-07-12
9,0.00021376927632243476,0.00015125668869586661,21,2013-07-12
10,0.0002018817267121954,0.00014860556348139653,21,2013-07-12
11,0.00019508893262051667,0.0001530231647848268,21,2013-07-12
12,0.0001947464156223254,0.00015309966147469822,21,2013-07-12
13,0.00019615595261307642,0.00015661485304008238,21,2013-07-12
14,0.0001910986192847809,0.0001478814906477055,21,2013-07-12
15,0.00018766442582192314,0.00014815044505667174,21,2013-07-12
16,0.0001889635016494948,0.00014731638475495856,21,2013-07-12
17,0.00018814374489011242,0.00015121254955374752,21,2013-07-12
18,0.0001909042063440817,0.00015421556508954382,21,2013-07-12
19,0.00018667094506478557,0.00014941094696041546,21,2013-07-12
20,0.00018692329273714374,0.0001523126738902647,21,2013-07-12
1,0.008727951948729126,0.004042892684487419,22,2014-01-10
2,0.001585660536991472,0.002299916091336248,22,2014-01-10
3,0.001123997484373444,0.00162548603758397,22,2014-01-10
4,0.0007962881924307093,0.0009519821057134928,22,2014-01-10
5,0.0006066763598937541,0.0007585459291779747,22,2014-01-10
6,0.0004425694211757682,0.0005061468202459057,22,2014-01-10
7,0.000367134307917366,0.00031273681654258526,22,2014-01-10
8,0.0003183532761350433,0.00023993116297384,22,2014-01-10
